timestamp,price,datetime
1755801659600,4254.36,2025-08-22T00:10:59.600000
1755801661596,4254.36,2025-08-22T00:11:01.596000
1755801663909,4253.01,2025-08-22T00:11:03.909000
1755801665933,4253.01,2025-08-22T00:11:05.933000
1755801667499,4253.01,2025-08-22T00:11:07.499000
1755801667848,4253.01,2025-08-22T00:11:07.848000
1755801669595,4253.01,2025-08-22T00:11:09.595000
1755801671600,4253.01,2025-08-22T00:11:11.600000
1755801673891,4252.51,2025-08-22T00:11:13.891000
1755801675594,4252.51,2025-08-22T00:11:15.594000
1755801677894,4252.5,2025-08-22T00:11:17.894000
1755801679596,4252.5,2025-08-22T00:11:19.596000
1755801681888,4252.5,2025-08-22T00:11:21.888000
1755801683595,4252.39,2025-08-22T00:11:23.595000
1755801685929,4252.39,2025-08-22T00:11:25.929000
1755801687604,4252.39,2025-08-22T00:11:27.604000
1755801690038,4252.39,2025-08-22T00:11:30.038000
1755801691610,4252.39,2025-08-22T00:11:31.610000
1755801693600,4252.39,2025-08-22T00:11:33.600000
1755801695594,4252.39,2025-08-22T00:11:35.594000
1755801697902,4252.39,2025-08-22T00:11:37.902000
1755801699918,4252.39,2025-08-22T00:11:39.918000
1755801701589,4250.87,2025-08-22T00:11:41.589000
1755801703600,4250.86,2025-08-22T00:11:43.600000
1755801705598,4250.86,2025-08-22T00:11:45.598000
1755801710235,4250.86,2025-08-22T00:11:50.235000
1755801711925,4250.86,2025-08-22T00:11:51.925000
1755801713587,4250.86,2025-08-22T00:11:53.587000
1755801715913,4253.01,2025-08-22T00:11:55.913000
1755801717599,4253.23,2025-08-22T00:11:57.599000
1755801719599,4253.23,2025-08-22T00:11:59.599000
1755801721596,4253.23,2025-08-22T00:12:01.596000
1755801723593,4253.23,2025-08-22T00:12:03.593000
1755801726420,4253.24,2025-08-22T00:12:06.420000
1755801727494,4253.24,2025-08-22T00:12:07.494000
1755801728004,4253.24,2025-08-22T00:12:08.004000
1755801729612,4253.24,2025-08-22T00:12:09.612000
1755801731665,4253.24,2025-08-22T00:12:11.665000
1755801733664,4253.24,2025-08-22T00:12:13.664000
1755801735603,4253.24,2025-08-22T00:12:15.603000
1755801737597,4253.24,2025-08-22T00:12:17.597000
1755801739603,4253.24,2025-08-22T00:12:19.603000
1755801741597,4253.99,2025-08-22T00:12:21.597000
1755801744065,4253.99,2025-08-22T00:12:24.065000
1755801745587,4253.99,2025-08-22T00:12:25.587000
1755801747912,4253.99,2025-08-22T00:12:27.912000
1755801749591,4253.99,2025-08-22T00:12:29.591000
1755801751910,4253.99,2025-08-22T00:12:31.910000
1755801754030,4253.99,2025-08-22T00:12:34.030000
1755801755916,4253.99,2025-08-22T00:12:35.916000
1755801757593,4253.99,2025-08-22T00:12:37.593000
1755801759594,4253.99,2025-08-22T00:12:39.594000
1755801761601,4253.99,2025-08-22T00:12:41.601000
1755801763914,4253.28,2025-08-22T00:12:43.914000
1755801765884,4253.28,2025-08-22T00:12:45.884000
1755801767904,4253.01,2025-08-22T00:12:47.904000
1755801769887,4253.01,2025-08-22T00:12:49.887000
1755801771881,4253.01,2025-08-22T00:12:51.881000
1755801773620,4253.01,2025-08-22T00:12:53.620000
1755801775886,4251.07,2025-08-22T00:12:55.886000
1755801777879,4251.06,2025-08-22T00:12:57.879000
1755801780782,4251.06,2025-08-22T00:13:00.782000
1755801782478,4251.06,2025-08-22T00:13:02.478000
1755801784477,4251.07,2025-08-22T00:13:04.477000
1755801786783,4251.07,2025-08-22T00:13:06.783000
1755801787482,4251.07,2025-08-22T00:13:07.482000
1755801788806,4251.07,2025-08-22T00:13:08.806000
1755801790970,4250.67,2025-08-22T00:13:10.970000
1755801792804,4250.67,2025-08-22T00:13:12.804000
1755801794712,4250.67,2025-08-22T00:13:14.712000
1755801796487,4250.67,2025-08-22T00:13:16.487000
1755801798772,4250.67,2025-08-22T00:13:18.772000
1755801800484,4250.67,2025-08-22T00:13:20.484000
1755801802490,4249.3,2025-08-22T00:13:22.490000
1755801804477,4249.3,2025-08-22T00:13:24.477000
1755801806839,4249.31,2025-08-22T00:13:26.839000
1755801808496,4249.31,2025-08-22T00:13:28.496000
1755801810483,4249.31,2025-08-22T00:13:30.483000
1755801812808,4249.31,2025-08-22T00:13:32.808000
1755801814795,4249.3,2025-08-22T00:13:34.795000
1755801816490,4249.31,2025-08-22T00:13:36.490000
1755801820863,4249.31,2025-08-22T00:13:40.863000
1755801824568,4249.36,2025-08-22T00:13:44.568000
1755801826486,4249.36,2025-08-22T00:13:46.486000
1755801828491,4249.36,2025-08-22T00:13:48.491000
1755801830483,4249.37,2025-08-22T00:13:50.483000
1755801832484,4249.36,2025-08-22T00:13:52.484000
1755801834486,4249.36,2025-08-22T00:13:54.486000
1755801836506,4249.36,2025-08-22T00:13:56.506000
1755801838783,4246.92,2025-08-22T00:13:58.783000
1755801847602,4246.93,2025-08-22T00:14:07.602000
1755801848109,4246.93,2025-08-22T00:14:08.109000
1755801908945,4246.33,2025-08-22T00:15:08.945000
1755801909378,4246.33,2025-08-22T00:15:09.378000
1755801967872,4246.33,2025-08-22T00:16:07.872000
1755801968275,4246.33,2025-08-22T00:16:08.275000
1755804870294,4231.05,2025-08-22T01:04:30.294000
1755804870762,4230.09,2025-08-22T01:04:30.762000
1755804871192,4230.09,2025-08-22T01:04:31.192000
1755804873492,4230.09,2025-08-22T01:04:33.492000
1755804875186,4230.1,2025-08-22T01:04:35.186000
1755804877184,4230.1,2025-08-22T01:04:37.184000
1755804879187,4230.1,2025-08-22T01:04:39.187000
1755804881512,4230.1,2025-08-22T01:04:41.512000
1755804883198,4230.1,2025-08-22T01:04:43.198000
1755804885184,4230.1,2025-08-22T01:04:45.184000
1755804887184,4230.1,2025-08-22T01:04:47.184000
1755804889509,4229.99,2025-08-22T01:04:49.509000
1755804891197,4229.99,2025-08-22T01:04:51.197000
1755804893486,4229.99,2025-08-22T01:04:53.486000
1755804895191,4229.99,2025-08-22T01:04:55.191000
1755804897196,4229.99,2025-08-22T01:04:57.196000
1755804899224,4229.99,2025-08-22T01:04:59.224000
1755804901203,4229.99,2025-08-22T01:05:01.203000
1755804903497,4230.0,2025-08-22T01:05:03.497000
1755804905225,4229.99,2025-08-22T01:05:05.225000
1755804907189,4229.99,2025-08-22T01:05:07.189000
1755804907340,4229.99,2025-08-22T01:05:07.340000
1755804909203,4229.99,2025-08-22T01:05:09.203000
1755804911190,4229.99,2025-08-22T01:05:11.190000
1755804913192,4229.99,2025-08-22T01:05:13.192000
1755804915191,4239.38,2025-08-22T01:05:15.191000
1755804917198,4239.38,2025-08-22T01:05:17.198000
1755804919193,4239.38,2025-08-22T01:05:19.193000
